critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.0052740573883057,0.02879650890827179,0.14688031375408173,-0.13851994276046753,1.4675748348236084,5.361537456512451,5.144876956939697,0.21666082739830017,0.49814021587371826,0
2.5409140586853027,-39.45818328857422,-3.1382720470428467,-40.31794357299805,0.6187660694122314,39.84028625488281,0.33948686718940735,39.50080108642578,0.36165744066238403,10000
1.2556160688400269,-62.363677978515625,1.3507755994796753,-63.98719024658203,0.5720663666725159,62.604156494140625,0.2685833275318146,62.3355712890625,0.30957525968551636,20000
0.5333678722381592,-75.47207641601562,-11.003652572631836,-78.31507110595703,0.5135160684585571,75.64082336425781,0.2824130058288574,75.35841369628906,0.2727178633213043,30000
0.9488778114318848,-81.47938537597656,-3.254683494567871,-86.98880767822266,0.5342837572097778,81.72053527832031,0.2941206991672516,81.4264144897461,0.2745870053768158,40000
1.7796012163162231,-85.85598754882812,-1.834406852722168,-92.2801513671875,0.5453059077262878,86.03767395019531,0.28790488839149475,85.74977111816406,0.268106609582901,50000
1.0097086429595947,-88.82250213623047,0.029134631156921387,-94.92892456054688,0.5192422866821289,89.0290756225586,0.26348409056663513,88.76559448242188,0.23621541261672974,60000
0.8439714312553406,-90.11103820800781,-0.13220900297164917,-96.7105484008789,0.5398720502853394,90.28681182861328,0.3201690912246704,89.96664428710938,0.23617273569107056,70000
1.5766676664352417,-88.72744750976562,-0.35967952013015747,-97.44943237304688,0.5219519138336182,88.90253448486328,0.3476131558418274,88.55492401123047,0.23294395208358765,80000
1.1881240606307983,-88.73294830322266,-0.22448420524597168,-97.7428207397461,0.4967080354690552,88.86981201171875,0.3000611364841461,88.56974792480469,0.2373189926147461,90000
1.3904880285263062,-87.48530578613281,-0.07105463743209839,-97.62422943115234,0.5435559749603271,87.87809753417969,0.490545392036438,87.3875503540039,0.2529924511909485,100000
1.3267366886138916,-82.97540283203125,3.1973836421966553,-97.50628662109375,0.5376133918762207,83.08973693847656,0.4030505418777466,82.68668365478516,0.2353014349937439,110000
1.0722427368164062,-83.65060424804688,-21.589216232299805,-97.60221099853516,0.5107014775276184,83.76949310302734,0.39286017417907715,83.37663269042969,0.2294853776693344,120000
0.6749296188354492,-82.94342041015625,2.7332851886749268,-97.587646484375,0.5020449161529541,83.24022674560547,0.36249861121177673,82.87773132324219,0.23105865716934204,130000
0.8332604765892029,-83.06657409667969,-0.4746387004852295,-97.6939468383789,0.5025733113288879,83.19568634033203,0.34771299362182617,82.84797668457031,0.21404799818992615,140000
1.8128902912139893,-82.89607238769531,-0.08908116817474365,-97.56473541259766,0.4789634048938751,83.04317474365234,0.3249181807041168,82.71825408935547,0.20994943380355835,150000
1.2074511051177979,-80.26847839355469,-0.790087103843689,-97.33586120605469,0.5444983243942261,80.4786148071289,0.3471692204475403,80.1314468383789,0.23187805712223053,160000
1.2117960453033447,-82.321044921875,0.5823668241500854,-97.74288940429688,0.45757752656936646,82.57762145996094,0.35453930497169495,82.22308349609375,0.22050075232982635,170000
2.4796230792999268,-81.88633728027344,0.5314934253692627,-98.02156066894531,0.476417601108551,82.08580780029297,0.3316713869571686,81.75413513183594,0.18986742198467255,180000
0.5066022276878357,-82.73908996582031,1.2662872076034546,-98.1351089477539,0.4887824058532715,82.94096374511719,0.3388586640357971,82.60210418701172,0.22121813893318176,190000
1.1170318126678467,-82.56501770019531,0.06872633099555969,-98.63858795166016,0.5192625522613525,82.74730682373047,0.3424004018306732,82.4049072265625,0.206892192363739,200000
2.573935031890869,-82.74993896484375,-14.045796394348145,-98.78382873535156,0.48756369948387146,83.05794525146484,0.40421706438064575,82.65372467041016,0.23248335719108582,210000
0.7680627107620239,-80.5089340209961,0.9046063423156738,-98.88896179199219,0.44718047976493835,80.69390869140625,0.35638606548309326,80.3375244140625,0.1993299424648285,220000
0.8092124462127686,-82.84202575683594,0.01973918080329895,-99.00440216064453,0.5280667543411255,82.98523712158203,0.3657399117946625,82.61949920654297,0.23193638026714325,230000
1.1364682912826538,-81.38956451416016,-29.262805938720703,-99.01815795898438,0.47647950053215027,81.52149200439453,0.3558431565761566,81.1656494140625,0.19788163900375366,240000
0.678123414516449,-83.08731079101562,-11.569117546081543,-98.56956481933594,0.5538632869720459,83.3140869140625,0.3645057678222656,82.9495849609375,0.21136289834976196,250000
1.1779751777648926,-81.4627914428711,0.7687085866928101,-99.19869232177734,0.43272215127944946,81.64212799072266,0.3566995859146118,81.28543090820312,0.20482102036476135,260000
0.7994453310966492,-80.5714340209961,0.8455522060394287,-98.42655944824219,0.43991532921791077,80.78180694580078,0.39217516779899597,80.38963317871094,0.20292258262634277,270000
0.7451349496841431,-82.356201171875,-0.3998718559741974,-99.7017593383789,0.46389228105545044,82.59864807128906,0.3531467914581299,82.24549865722656,0.18832536041736603,280000
0.802210807800293,-82.13275146484375,0.21406209468841553,-99.12643432617188,0.4807952046394348,82.31321716308594,0.376819372177124,81.9364013671875,0.2088107168674469,290000
10.594307899475098,-82.17052459716797,1.596732497215271,-99.70500946044922,0.5018717646598816,82.23497009277344,0.402168869972229,81.83280181884766,0.21692624688148499,300000
0.8905896544456482,-82.11859130859375,-21.016122817993164,-99.98383331298828,0.4443543255329132,82.26837158203125,0.3529418706893921,81.9154281616211,0.19250988960266113,310000
