critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
0.9799751043319702,0.038545094430446625,0.12196695804595947,-0.05203960835933685,1.2001116275787354,15.271790504455566,15.1403169631958,0.13147377967834473,0.19848856329917908,0
0.41703012585639954,-22.72618293762207,-1.1594620943069458,-40.557220458984375,0.19734160602092743,21.991958618164062,0.6183021664619446,21.3736572265625,0.049773283302783966,10000
0.20207446813583374,-22.299541473388672,0.34613949060440063,-38.70512771606445,0.1698000729084015,21.91592025756836,0.4784318804740906,21.437488555908203,0.03979992866516113,20000
0.1865002065896988,-21.331707000732422,0.1698371171951294,-37.931053161621094,0.19142265617847443,21.036643981933594,0.5182748436927795,20.518369674682617,0.039991408586502075,30000
0.18455898761749268,-21.363033294677734,0.41680657863616943,-39.33698272705078,0.17774029076099396,21.088926315307617,0.3498195707798004,20.739107131958008,0.04169351980090141,40000
0.14176857471466064,-21.021705627441406,0.10013394057750702,-39.8110466003418,0.17612197995185852,20.673070907592773,0.47951772809028625,20.193553924560547,0.03805339336395264,50000
0.12958770990371704,-22.008880615234375,0.1780189424753189,-41.38358688354492,0.17612239718437195,21.727703094482422,0.4957915246486664,21.231910705566406,0.042217910289764404,60000
0.1782587617635727,-20.625110626220703,0.06272163987159729,-40.861297607421875,0.15791194140911102,20.38640022277832,0.5261975526809692,19.86020278930664,0.05337505415081978,70000
0.12282128632068634,-20.86992835998535,0.0756751000881195,-41.02473449707031,0.2205202579498291,20.585514068603516,0.39736270904541016,20.188152313232422,0.03752284497022629,80000
0.12854517996311188,-21.49563980102539,0.0673447996377945,-38.73147201538086,0.17722149193286896,21.162946701049805,0.4571593403816223,20.705787658691406,0.04870159924030304,90000
0.1039312407374382,-21.27581024169922,0.1913195550441742,-39.50112533569336,0.19804547727108002,20.99077033996582,0.4557918906211853,20.53497886657715,0.041636817157268524,100000
0.1321306824684143,-21.462722778320312,0.10183647274971008,-41.725101470947266,0.1597428172826767,21.08708953857422,0.48127809166908264,20.605812072753906,0.037533950060606,110000
0.1473713517189026,-21.23342514038086,0.023366525769233704,-38.587459564208984,0.1794058233499527,20.956544876098633,0.48069584369659424,20.475849151611328,0.04479144513607025,120000
0.12202230840921402,-20.55599021911621,0.053884297609329224,-38.53732681274414,0.15119270980358124,20.145925521850586,0.4937068819999695,19.652217864990234,0.03978337347507477,130000
0.10605628788471222,-20.99419593811035,0.08974595367908478,-46.74641036987305,0.17089103162288666,20.69230842590332,0.4654756784439087,20.22683334350586,0.03858138248324394,140000
0.1286192536354065,-21.286392211914062,-0.04700767993927002,-38.83067321777344,0.165697380900383,21.02884292602539,0.5293348431587219,20.499507904052734,0.03363218903541565,150000
0.08900406956672668,-20.88666534423828,0.019537612795829773,-38.023216247558594,0.16265197098255157,20.572750091552734,0.4486464560031891,20.124103546142578,0.040124960243701935,160000
0.1567237675189972,-20.39557456970215,0.1001274585723877,-37.40811538696289,0.15896451473236084,20.077865600585938,0.4189499318599701,19.658916473388672,0.036503784358501434,170000
0.10997369885444641,-19.756114959716797,0.10387584567070007,-44.600982666015625,0.1826525777578354,19.41439437866211,0.4108429551124573,19.003551483154297,0.03440200164914131,180000
0.0942765325307846,-21.273941040039062,0.0678325891494751,-39.41642379760742,0.18728753924369812,21.012285232543945,0.483278751373291,20.529006958007812,0.04291822761297226,190000
0.1035318374633789,-20.962249755859375,0.05745130777359009,-38.38663101196289,0.20469088852405548,20.648990631103516,0.4712950885295868,20.177696228027344,0.04334963113069534,200000
0.135649636387825,-20.79308319091797,0.05752338469028473,-48.92898178100586,0.17016609013080597,20.542787551879883,0.5123353600502014,20.030452728271484,0.037228673696517944,210000
0.1055225059390068,-20.548660278320312,0.09784293174743652,-36.77506637573242,0.1680881828069687,20.21123504638672,0.4004243314266205,19.810810089111328,0.03732195869088173,220000
0.11467157304286957,-20.96410369873047,0.014531567692756653,-48.54123306274414,0.18036304414272308,20.736509323120117,0.49272653460502625,20.24378204345703,0.046966999769210815,230000
0.10357271879911423,-19.99654197692871,0.003588944673538208,-35.68824005126953,0.13706591725349426,19.558544158935547,0.460168719291687,19.09837532043457,0.04113039746880531,240000
0.08227766305208206,-20.848522186279297,0.1578499972820282,-37.727455139160156,0.13382183015346527,20.563020706176758,0.5253968238830566,20.03762435913086,0.041355397552251816,250000
0.10406770557165146,-20.53701400756836,0.07655319571495056,-39.67800521850586,0.1780451387166977,20.195417404174805,0.41229063272476196,19.783126831054688,0.03606979176402092,260000
0.09839131683111191,-20.797134399414062,0.0815642923116684,-39.95155334472656,0.19728802144527435,20.43194007873535,0.4834071099758148,19.948532104492188,0.04121191054582596,270000
0.10311421751976013,-20.83324432373047,0.05683410167694092,-41.31795883178711,0.15730927884578705,20.529491424560547,0.5095488429069519,20.019943237304688,0.041500769555568695,280000
0.11997587233781815,-20.619272232055664,0.05152632296085358,-44.32999801635742,0.1953074038028717,20.325618743896484,0.4427184760570526,19.88290023803711,0.033790670335292816,290000
0.10916165262460709,-19.889202117919922,0.07751023769378662,-36.18539810180664,0.16359536349773407,19.533849716186523,0.43500614166259766,19.098844528198242,0.03019617684185505,300000
0.08693830668926239,-20.524864196777344,-0.004099443554878235,-38.609134674072266,0.18325424194335938,20.2326602935791,0.43640032410621643,19.796260833740234,0.0361289381980896,310000
0.1378992646932602,-20.844764709472656,-0.024763256311416626,-46.72026824951172,0.157338485121727,20.502920150756836,0.44675102829933167,20.056169509887695,0.035464268177747726,320000
