critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/total_loss,actor/q_loss,actor/bc_loss,actor/entropy_loss,actor/mse,beta/beta_loss,beta/beta,step
0.9778879880905151,0.0652073323726654,0.10374246537685394,0.024685807526111603,450.47039794921875,0.10930076241493225,453.6021728515625,-3.2410576343536377,0.4536021947860718,5.57460355758667,0.9997000694274902,0
0.46756353974342346,-38.57926940917969,-0.08031272888183594,-40.0672721862793,109.36871337890625,38.60496139526367,44.072418212890625,26.69133186340332,0.044072411954402924,-1.5608826875686646,10.298184394836426,10000
0.6886658072471619,-60.82492446899414,0.2707176208496094,-63.651336669921875,132.00099182128906,60.903160095214844,43.72615432739258,27.371681213378906,0.043726153671741486,-1.4209256172180176,10.293597221374512,20000
3.3491148948669434,-73.24087524414062,0.8778152465820312,-77.90029907226562,141.10955810546875,73.04307556152344,41.27375030517578,26.79273796081543,0.041273750364780426,-1.4617446660995483,10.3681058883667,30000
3.4635348320007324,-54.13420486450195,1.8519668579101562,-84.0743408203125,119.16273498535156,53.24705505371094,39.430179595947266,26.485506057739258,0.039430178701877594,-1.1618815660476685,10.492107391357422,40000
3.8765337467193604,-44.1964111328125,0.2967529296875,-65.09435272216797,109.69624328613281,43.834495544433594,36.51643371582031,29.345314025878906,0.03651643544435501,-2.009249448776245,10.4122896194458,50000
1.7261440753936768,-44.60858917236328,0.2070140838623047,-62.965179443359375,110.4109878540039,44.030792236328125,39.72136688232422,26.658828735351562,0.03972136974334717,2.13818097114563,10.514891624450684,60000
1.6055986881256104,-45.644920349121094,0.2369060516357422,-70.60481262207031,114.1640625,45.432823181152344,44.81040954589844,23.920833587646484,0.04481041058897972,2.7458176612854004,10.481752395629883,70000
1.7662975788116455,-45.16032791137695,0.31438636779785156,-66.20575714111328,112.82190704345703,44.599220275878906,41.051292419433594,27.171396255493164,0.041051290929317474,0.0029885275289416313,10.4853515625,80000
1.69390070438385,-42.297584533691406,0.3588390350341797,-77.13450622558594,111.8402099609375,42.280845642089844,45.88993453979492,23.669422149658203,0.04588993638753891,-0.27221667766571045,10.551044464111328,90000
2.559351682662964,-41.98754119873047,0.2012348175048828,-64.90882110595703,108.67974853515625,42.0291748046875,41.59169006347656,25.058881759643555,0.04159168526530266,1.5528031587600708,10.51274585723877,100000
3.2322745323181152,-42.38316345214844,-0.12353324890136719,-63.266456604003906,113.13416290283203,42.1693115234375,46.37154769897461,24.593297958374023,0.04637154936790466,2.3012142181396484,10.438704490661621,110000
2.365166187286377,-42.06312561035156,0.7020721435546875,-78.764404296875,106.48441314697266,41.73786163330078,37.352169036865234,27.394378662109375,0.037352174520492554,-0.43285229802131653,10.452930450439453,120000
1.504601240158081,-42.73719024658203,0.31818199157714844,-64.50667572021484,113.0899658203125,42.411903381347656,45.0968132019043,25.58124351501465,0.04509681463241577,0.1527594029903412,10.458943367004395,130000
3.359116792678833,-43.760475158691406,-0.5053997039794922,-80.89846801757812,108.1484146118164,43.02484130859375,36.990478515625,28.133098602294922,0.03699047863483429,0.1929793506860733,10.43466567993164,140000
1.6573213338851929,-38.64879608154297,0.35878753662109375,-60.691009521484375,104.64075469970703,38.21805953979492,42.95743942260742,23.465251922607422,0.04295744001865387,3.2836246490478516,10.483981132507324,150000
2.4963974952697754,-41.318572998046875,0.3578224182128906,-62.183345794677734,108.75989532470703,40.83544921875,40.72819519042969,27.196252822875977,0.04072820022702217,2.1595921516418457,10.531271934509277,160000
1.8165736198425293,-40.93303298950195,0.7198944091796875,-71.103759765625,105.60224914550781,40.56379699707031,37.71066665649414,27.327787399291992,0.03771066665649414,0.6423400640487671,10.467080116271973,170000
1.772956132888794,-40.62208557128906,-0.15016555786132812,-62.460975646972656,105.71573638916016,39.899574279785156,42.37335205078125,23.442813873291016,0.042373351752758026,2.4446053504943848,10.461395263671875,180000
0.7879390716552734,-39.37419509887695,0.7271995544433594,-70.0634765625,104.31985473632812,39.1895751953125,37.22369384765625,27.90658187866211,0.0372236929833889,-2.7017667293548584,10.501931190490723,190000
1.8278121948242188,-39.16389846801758,0.22495651245117188,-72.20958709716797,102.7184066772461,38.565155029296875,37.1997184753418,26.953536987304688,0.0371997132897377,-2.244342088699341,10.504941940307617,200000
1.428154468536377,-40.89894485473633,0.22635650634765625,-58.433265686035156,108.52706909179688,40.42827224731445,40.9741096496582,27.124685287475586,0.04097410663962364,-1.8737852573394775,10.472526550292969,210000
0.9645218253135681,-40.68316650390625,0.11867141723632812,-71.73081970214844,109.77759552001953,40.24340057373047,43.890811920166016,25.643388748168945,0.0438908115029335,1.1980022192001343,10.562057495117188,220000
2.4775567054748535,-41.38585662841797,-0.08441925048828125,-71.8192367553711,107.79508209228516,41.23613739013672,38.39931106567383,28.15962791442871,0.03839931637048721,0.7479244470596313,10.542879104614258,230000
1.6200146675109863,-41.2880859375,0.39249420166015625,-71.43777465820312,109.53245544433594,40.74568176269531,41.37556076049805,27.411212921142578,0.04137556254863739,1.3087022304534912,10.524685859680176,240000
1.891670823097229,-41.32994079589844,0.3941650390625,-71.37528228759766,108.2792739868164,41.28400421142578,40.74818801879883,26.247081756591797,0.04074818640947342,2.208637237548828,10.47746753692627,250000
2.3294811248779297,-41.214439392089844,0.1721343994140625,-70.2839584350586,114.85633850097656,41.3326416015625,47.7265510559082,25.797143936157227,0.04772655665874481,-0.5845378041267395,10.47304630279541,260000
1.207228422164917,-41.40510177612305,0.045520782470703125,-65.36821746826172,110.26759338378906,40.77964401245117,43.05924606323242,26.42870330810547,0.04305924475193024,-0.007051856257021427,10.508936882019043,270000
1.1888799667358398,-40.51465606689453,0.3581352233886719,-57.239784240722656,112.32473754882812,40.53182601928711,44.37638854980469,27.416522979736328,0.04437638819217682,1.3088780641555786,10.552267074584961,280000
1.1903266906738281,-41.69568634033203,0.3095359802246094,-73.93843078613281,107.40382385253906,41.248268127441406,39.08320999145508,27.07234764099121,0.03908320888876915,-0.4883303940296173,10.511209487915039,290000
2.3094534873962402,-41.71009826660156,0.5934181213378906,-67.12176513671875,112.36383819580078,41.47774887084961,46.05233383178711,24.833751678466797,0.04605233296751976,1.4789401292800903,10.496021270751953,300000
0.4337775707244873,-39.98020553588867,-0.12422943115234375,-75.81175231933594,106.24933624267578,39.97832107543945,40.64271926879883,25.628293991088867,0.040642719715833664,1.1034380197525024,10.532856941223145,310000
2.130711555480957,-40.42121887207031,0.4289054870605469,-73.06539154052734,107.60952758789062,40.15537643432617,41.88108825683594,25.573068618774414,0.04188108444213867,-0.47416117787361145,10.537773132324219,320000
2.476876974105835,-40.27450180053711,0.4710044860839844,-58.62847900390625,110.05404663085938,39.888187408447266,43.60266876220703,26.563194274902344,0.04360266774892807,1.8323121070861816,10.513635635375977,330000
