value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.012398374266922474,-0.021652735769748688,0.03757324814796448,-0.09831098467111588,0.7620173692703247,0.11269646883010864,0.21225062012672424,-0.018697626888751984,2.991389751434326,0.4888622760772705,0
0.02194186858832836,-36.18370819091797,-3.872911214828491,-38.341949462890625,0.9945024251937866,-36.88560104370117,-3.4482479095458984,-39.07974624633789,2.0316927433013916,0.2829895615577698,10000
0.09363289177417755,-52.9713020324707,0.7717874646186829,-60.766143798828125,0.927120566368103,-53.64227294921875,1.262322187423706,-61.18712615966797,9.773539543151855,0.24625147879123688,20000
0.13627009093761444,-58.62005615234375,-3.858915328979492,-73.48796844482422,1.1229567527770996,-59.46669006347656,-3.055260419845581,-73.67078399658203,4.455521583557129,0.22415414452552795,30000
0.1963658481836319,-61.106327056884766,-1.4128024578094482,-79.42720794677734,1.1758981943130493,-61.55225372314453,-3.1392245292663574,-79.53770446777344,17.291311264038086,0.21577751636505127,40000
0.1405157744884491,-61.51146697998047,-1.0725349187850952,-82.44196319580078,0.8334459066390991,-61.77757263183594,-2.2093982696533203,-82.52009582519531,13.224285125732422,0.20860707759857178,50000
0.22528675198554993,-61.05579376220703,1.1173992156982422,-83.84748840332031,1.3035013675689697,-61.32075500488281,-0.30738282203674316,-83.95907592773438,14.206315994262695,0.18632088601589203,60000
0.11896713078022003,-61.180809020996094,0.13377052545547485,-84.33422088623047,1.0077438354492188,-61.81121826171875,-0.07011537253856659,-84.4695816040039,9.367969512939453,0.19514873623847961,70000
0.1137356087565422,-60.02240753173828,0.72980797290802,-84.9232177734375,1.2327914237976074,-60.471214294433594,-0.07655732333660126,-84.97491455078125,7.1023335456848145,0.20361870527267456,80000
0.15057477355003357,-59.81700897216797,0.7379916906356812,-85.10738372802734,0.8831638693809509,-60.22545623779297,-0.18124477565288544,-85.09320068359375,10.783705711364746,0.19376805424690247,90000
0.16014918684959412,-61.624691009521484,-0.2866033911705017,-85.46697998046875,1.3384641408920288,-61.818443298339844,-0.3437134921550751,-85.43726348876953,17.719783782958984,0.1884947121143341,100000
0.12597402930259705,-60.63136672973633,-0.05961298942565918,-85.85087585449219,1.029937744140625,-61.02677917480469,0.3039279282093048,-85.87147521972656,36.10013961791992,0.1790856122970581,110000
0.13223214447498322,-61.65666198730469,-4.681783676147461,-86.03730010986328,0.8483293056488037,-62.03338623046875,-3.8429322242736816,-86.16511535644531,8.68428897857666,0.2004990130662918,120000
0.11770902574062347,-61.900062561035156,-0.24605771899223328,-86.64855194091797,0.8658773899078369,-62.58184051513672,0.688034176826477,-86.7857894897461,4.213217258453369,0.1815362572669983,130000
0.11830703914165497,-62.59048080444336,0.7610830664634705,-87.47362518310547,1.1661442518234253,-63.1182861328125,0.09512588381767273,-87.58120727539062,7.259021759033203,0.17422065138816833,140000
0.13103806972503662,-62.098976135253906,-1.2616629600524902,-88.14228820800781,1.8613438606262207,-62.5726203918457,-2.373678207397461,-88.23698425292969,13.59243106842041,0.18295897543430328,150000
0.12912268936634064,-61.22315979003906,-1.29804265499115,-88.75714874267578,4.388134002685547,-61.535240173339844,-0.4949876666069031,-88.85318756103516,12.553526878356934,0.1805649995803833,160000
0.17620301246643066,-62.91822814941406,0.7641396522521973,-89.54496002197266,0.6374635696411133,-63.24202346801758,0.16484872996807098,-89.61412048339844,18.470123291015625,0.17666319012641907,170000
0.19601203501224518,-61.56001281738281,0.37866246700286865,-90.2347412109375,0.874953031539917,-62.02379608154297,0.15834972262382507,-90.3252944946289,19.5999813079834,0.16349808871746063,180000
0.1215158998966217,-63.16876220703125,0.13986894488334656,-90.89837646484375,0.7856651544570923,-63.659732818603516,-0.08473697304725647,-91.0135498046875,6.589910507202148,0.1741790473461151,190000
0.142317995429039,-63.173362731933594,-0.2412082850933075,-91.63029479980469,0.9413982629776001,-63.620452880859375,0.47890010476112366,-91.67961120605469,14.841501235961914,0.16863436996936798,200000
0.13107018172740936,-62.84455108642578,-2.81538724899292,-92.27141571044922,0.9153269529342651,-63.03672790527344,-2.8269295692443848,-92.2631607055664,33.609397888183594,0.17688122391700745,210000
0.15498170256614685,-61.18879318237305,-1.529285192489624,-92.85066223144531,1.1044062376022339,-61.482383728027344,-0.5173744559288025,-92.95167541503906,21.537185668945312,0.15995579957962036,220000
0.10716518759727478,-64.98143005371094,-1.2103290557861328,-93.24980163574219,0.9241916537284851,-65.10061645507812,0.060317665338516235,-93.36408233642578,15.262733459472656,0.20791542530059814,230000
0.270244300365448,-63.47954177856445,-0.5886840224266052,-93.80213165283203,0.7331383228302002,-63.824161529541016,-0.8422876596450806,-93.86080932617188,19.192970275878906,0.1526360809803009,240000
0.19651556015014648,-65.88917541503906,1.0019620656967163,-94.22972869873047,0.5589638948440552,-66.30586242675781,0.2679227590560913,-94.36857604980469,12.509371757507324,0.17472770810127258,250000
0.12360206991434097,-63.6351432800293,0.9245355129241943,-94.57814025878906,0.7687022686004639,-63.64326477050781,0.8100137114524841,-94.5373764038086,28.299184799194336,0.16390502452850342,260000
0.1590055376291275,-63.184417724609375,-1.5606555938720703,-95.07608795166016,1.0435924530029297,-63.29610824584961,0.38121938705444336,-95.14031982421875,32.66139221191406,0.16386322677135468,270000
0.1656142771244049,-66.01464080810547,-1.7065560817718506,-95.38880157470703,1.0173343420028687,-66.54965209960938,-0.6573981642723083,-95.53958129882812,12.427457809448242,0.16742369532585144,280000
0.11658341437578201,-63.884525299072266,0.6651073694229126,-95.70002746582031,0.6699566841125488,-64.08551025390625,-0.1780056655406952,-95.70466613769531,21.86100196838379,0.17244966328144073,290000
0.15954890847206116,-65.13845825195312,-1.9172444343566895,-95.95527648925781,3.2288732528686523,-65.65160369873047,-1.204542875289917,-96.05829620361328,10.840781211853027,0.17018568515777588,300000
0.13244402408599854,-65.00534057617188,-10.527669906616211,-96.15719604492188,0.7967727184295654,-65.20938110351562,-8.13486385345459,-96.1778335571289,21.355804443359375,0.15333294868469238,310000
0.12959662079811096,-62.81040573120117,0.25530099868774414,-96.33024597167969,0.643340528011322,-63.370670318603516,0.05790111422538757,-96.47399139404297,6.160933017730713,0.15856292843818665,320000
0.12711018323898315,-64.35871887207031,1.8116254806518555,-96.57998657226562,0.684445321559906,-64.59477233886719,0.8065444231033325,-96.76566314697266,21.841228485107422,0.1663196086883545,330000
0.26120543479919434,-64.17742156982422,1.3120698928833008,-96.86420440673828,1.7647621631622314,-64.57063293457031,0.04295358061790466,-96.96976470947266,12.63647174835205,0.16863512992858887,340000
0.20343443751335144,-65.04081726074219,0.42540040612220764,-97.02485656738281,1.2800898551940918,-64.9530029296875,1.9624478816986084,-97.07524871826172,32.991329193115234,0.15714386105537415,350000
0.16754871606826782,-63.942039489746094,0.6755255460739136,-96.91673278808594,1.159805178642273,-64.42765045166016,0.4563444256782532,-97.06177520751953,16.67788314819336,0.17507489025592804,360000
0.14190568029880524,-65.00773620605469,0.6347324252128601,-97.30482482910156,1.4397151470184326,-65.03948974609375,0.003090381622314453,-97.2828369140625,24.889568328857422,0.17043209075927734,370000
0.17045491933822632,-64.85812377929688,0.4603269696235657,-97.39925384521484,0.7670451402664185,-65.2969970703125,-2.2241034507751465,-97.40723419189453,10.597414016723633,0.15329408645629883,380000
0.1566566824913025,-63.63544464111328,0.5227171778678894,-97.33390808105469,1.042918086051941,-64.23165893554688,0.4183290898799896,-97.44612884521484,8.71391773223877,0.17388498783111572,390000
0.1838228851556778,-64.81613159179688,-0.4357268214225769,-97.63052368164062,0.7455849051475525,-65.50957489013672,1.2692949771881104,-97.79061126708984,4.94268798828125,0.16921409964561462,400000
0.17433245480060577,-66.59609985351562,1.3548362255096436,-97.89692687988281,1.3890862464904785,-67.13626098632812,-0.47831276059150696,-97.99658203125,4.485832214355469,0.16931703686714172,410000
0.14641988277435303,-65.14978790283203,1.063814401626587,-97.96381378173828,0.931732714176178,-65.72856903076172,-0.5090073347091675,-98.10334014892578,7.888153076171875,0.1621987670660019,420000
0.2940603494644165,-66.07123565673828,-0.3146515488624573,-98.263427734375,2.815725564956665,-66.59563446044922,0.38185954093933105,-98.35539245605469,11.13099193572998,0.17958886921405792,430000
0.3759360611438751,-65.93809509277344,0.5077083110809326,-97.93669891357422,1.8186397552490234,-65.79811096191406,1.6126956939697266,-97.78003692626953,85.81416320800781,0.15877074003219604,440000
0.11120432615280151,-65.9915771484375,-0.16178104281425476,-98.39605712890625,0.6198898553848267,-66.27024841308594,-0.019664913415908813,-98.38630676269531,11.246217727661133,0.17026114463806152,450000
0.2600562274456024,-65.94779968261719,-0.19629734754562378,-98.49812316894531,1.1889328956604004,-66.30310821533203,0.3911457061767578,-98.3873062133789,15.660229682922363,0.1487463414669037,460000
0.16254401206970215,-66.18214416503906,-0.2456206977367401,-98.31305694580078,1.217834711074829,-66.63351440429688,2.142709970474243,-98.40191650390625,8.143462181091309,0.15515589714050293,470000
0.12425913661718369,-67.62855529785156,-7.168575286865234,-98.45423126220703,0.5791846513748169,-68.07470703125,-10.768744468688965,-98.56671905517578,7.590785026550293,0.14952966570854187,480000
0.12228252738714218,-65.19508361816406,-3.057997226715088,-97.5232162475586,0.7117563486099243,-65.51346588134766,-5.502885818481445,-97.50324249267578,10.874761581420898,0.17159973084926605,490000
0.09967097640037537,-63.601837158203125,0.364253968000412,-98.62789154052734,0.8048195838928223,-63.898406982421875,0.17671561241149902,-98.70359802246094,12.406975746154785,0.1490083634853363,500000
0.12969842553138733,-67.43101501464844,-3.677490234375,-98.57750701904297,0.5262216329574585,-67.7696533203125,-2.189692974090576,-98.65596008300781,11.005023002624512,0.15256163477897644,510000
0.12325471639633179,-68.3796615600586,-8.587882995605469,-98.72233581542969,0.7866803407669067,-68.750244140625,-7.022192001342773,-98.7892837524414,13.395380020141602,0.1713860034942627,520000
0.10838797688484192,-64.55712127685547,-1.4745534658432007,-98.84949493408203,1.0142799615859985,-64.66787719726562,1.3169080018997192,-98.83949279785156,21.643211364746094,0.15874311327934265,530000
0.18711385130882263,-66.65005493164062,-14.622570037841797,-98.86963653564453,1.5389611721038818,-66.79252624511719,-14.065800666809082,-98.75968933105469,34.82606506347656,0.17100267112255096,540000
0.2121218740940094,-65.54938507080078,-0.1920514702796936,-98.74126434326172,1.9234250783920288,-65.88385009765625,0.32170921564102173,-98.85164642333984,30.41873550415039,0.15871623158454895,550000
0.1633528769016266,-65.17501068115234,0.9271057844161987,-98.81427764892578,1.2942792177200317,-65.48609924316406,0.47705215215682983,-98.83084106445312,18.072742462158203,0.16234463453292847,560000
0.14921283721923828,-66.02421569824219,-0.04497885704040527,-98.77474212646484,0.8089772462844849,-66.18351745605469,-0.14234352111816406,-98.76388549804688,17.242347717285156,0.16793987154960632,570000
0.15358507633209229,-65.32598876953125,0.20550322532653809,-98.9473648071289,1.2717938423156738,-65.62788391113281,0.1403152495622635,-98.93783569335938,16.94654083251953,0.15744072198867798,580000
0.10397469252347946,-66.89013671875,-6.044361114501953,-98.8872299194336,0.6199233531951904,-67.18913269042969,-3.5189802646636963,-98.96554565429688,8.666629791259766,0.17554697394371033,590000
0.10272856801748276,-66.87702178955078,0.09686565399169922,-98.9422607421875,0.7398351430892944,-67.17051696777344,-0.14554844796657562,-99.05419921875,11.808761596679688,0.17469263076782227,600000
0.14554157853126526,-65.76766967773438,1.7583783864974976,-99.21723175048828,0.6767116785049438,-66.08470916748047,1.2354774475097656,-99.22574615478516,12.671319007873535,0.1580330729484558,610000
0.11472633481025696,-65.8421630859375,-2.163459539413452,-99.12506103515625,0.7972911596298218,-66.0344009399414,-0.31673935055732727,-99.13440704345703,16.072803497314453,0.16441556811332703,620000
0.18007387220859528,-65.83384704589844,-5.00947380065918,-98.91842651367188,0.9107915759086609,-65.94589233398438,-6.110676288604736,-98.89017486572266,16.484622955322266,0.1619327962398529,630000
0.17899756133556366,-66.36448669433594,1.6247540712356567,-99.12238311767578,0.7679588794708252,-66.59603881835938,0.8988691568374634,-99.13044738769531,17.589679718017578,0.1594056934118271,640000
0.13404002785682678,-66.59819030761719,-16.516801834106445,-97.99102020263672,0.6220248341560364,-66.87374877929688,-16.261932373046875,-98.1164779663086,14.294767379760742,0.14290034770965576,650000
0.17671655118465424,-67.07156372070312,0.3390844166278839,-99.24687957763672,0.8140671253204346,-67.27157592773438,-0.26590797305107117,-99.31117248535156,14.99118709564209,0.15956684947013855,660000
0.10965314507484436,-66.4112777709961,0.2641330361366272,-99.03927612304688,0.5759825706481934,-66.79456329345703,0.4354378283023834,-99.13040161132812,6.343454360961914,0.14564993977546692,670000
0.15163099765777588,-67.28291320800781,0.8748072385787964,-99.35919189453125,0.8532962799072266,-67.5849838256836,1.5557392835617065,-99.46602630615234,12.079163551330566,0.16393637657165527,680000
0.12344450503587723,-67.30061340332031,-10.846208572387695,-99.2319107055664,0.6365162134170532,-67.63566589355469,-11.558321952819824,-99.36530303955078,9.728484153747559,0.16399049758911133,690000
0.23447278141975403,-63.761878967285156,0.2542448043823242,-99.21270751953125,1.6304389238357544,-64.31292724609375,0.4904938340187073,-99.24043273925781,9.75684928894043,0.15408140420913696,700000
0.12351676821708679,-65.37322235107422,-0.00173187255859375,-99.11112976074219,0.6150637269020081,-65.47195434570312,-0.7344405651092529,-99.05714416503906,19.36707305908203,0.15509401261806488,710000
0.15593567490577698,-66.0244369506836,0.1677338182926178,-98.09087371826172,0.810654878616333,-66.4603271484375,0.10800240933895111,-98.25517272949219,6.562228679656982,0.1815742701292038,720000
0.14669345319271088,-67.4625015258789,-6.23586893081665,-99.2724838256836,0.7824106216430664,-67.8227767944336,-6.009875297546387,-99.39250183105469,11.511917114257812,0.15908053517341614,730000
0.14595124125480652,-67.27919006347656,1.024865746498108,-98.87422943115234,0.6113264560699463,-67.61569213867188,-0.19626204669475555,-98.976318359375,14.680133819580078,0.17053017020225525,740000
0.13477158546447754,-68.08454132080078,-5.8100996017456055,-99.32779693603516,0.7543962001800537,-68.31243896484375,-5.794821262359619,-99.45848846435547,14.402341842651367,0.1877170354127884,750000
0.1814134120941162,-66.15437316894531,-0.20131662487983704,-99.36628723144531,0.9751021862030029,-66.4229965209961,0.04936058819293976,-99.31108856201172,18.574342727661133,0.17063269019126892,760000
